Date,TransactionID,StaffID,CustomerID,ProductID,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,UnitPrice
2023-01-08 10:00:00,178,178,178,7,North,Credit Card,True,Rainy,33.12513049615956,Good,,24,Online Order,Sunday,84.50455107290108,16.900910214580215
2023-01-08 11:00:00,179,179,179,3,North,Credit Card,False,Sunny,24.52184279616002,Poor,Neutral,37,Online Order,Sunday,39.716380983104,19.858190491552
2023-01-08 12:00:00,180,180,180,4,East,Online,False,Rainy,21.418345171615822,Good,Neutral,51,Online Order,Sunday,32.03906104422568,8.009765261056419
2023-01-08 13:00:00,181,181,181,8,East,Online,True,Cloudy,31.37577157384877,Excellent,,55,Online Order,Sunday,19.919729623399967,19.919729623399967
2023-01-08 14:00:00,182,182,182,4,West,Cash,False,Cloudy,,Average,Positive,33,Online Order,Sunday,25.38872925696644,6.347182314241611
2023-01-08 15:00:00,183,183,183,4,West,Credit Card,True,Sunny,28.55468761739756,Poor,Negative,59,In Store,Sunday,25.17381609286104,5.034763218572208
2023-01-08 16:00:00,184,184,184,5,East,Online,False,Cloudy,20.80364839411112,Excellent,Negative,32,In Store,Sunday,22.64971617066988,5.662429042667469
2023-01-08 17:00:00,185,185,185,6,South,Online,False,Rainy,22.10748514693276,Excellent,Negative,41,Online Order,Sunday,40.5069442842057,10.126736071051424
2023-01-08 18:00:00,186,186,186,3,West,Cash,True,Sunny,29.33824094319671,Average,Neutral,20,Online Order,Sunday,57.97437984070605,14.493594960176512
2023-01-08 19:00:00,187,187,187,2,East,Cash,False,Sunny,23.117357621882537,Poor,Positive,24,In Store,Sunday,30.17721556658872,6.035443113317744
2023-01-08 20:00:00,188,188,188,7,West,Online,True,Rainy,27.56105119622637,Average,Positive,16,Phone Order,Sunday,20.33994887177404,5.084987217943509
2023-01-08 21:00:00,189,189,189,8,East,Cash,True,Sunny,28.173225290440904,Average,Positive,38,In Store,Sunday,38.11273085376384,19.05636542688192
2023-01-08 22:00:00,190,190,190,1,North,Online,True,Sunny,,Good,Negative,52,Phone Order,Sunday,86.64449769549472,17.328899539098945
2023-01-08 23:00:00,191,191,191,3,East,Credit Card,False,Rainy,34.22637733312239,Good,Neutral,42,Online Order,Sunday,68.55099026834186,17.137747567085466
2023-01-09 00:00:00,192,192,192,0,North,Cash,False,Sunny,32.63696160253363,Average,Positive,42,Online Order,Monday,91.33182066264828,18.266364132529656
2023-01-09 01:00:00,193,193,193,2,West,Credit Card,True,Sunny,30.83560261449197,Good,Neutral,59,In Store,Monday,46.5015422747447,15.500514091581566
2023-01-09 02:00:00,194,194,194,5,East,Credit Card,False,Rainy,21.169907996141134,Excellent,Positive,53,Online Order,Monday,13.132123892442443,6.566061946221222
2023-01-09 03:00:00,195,195,195,5,West,Credit Card,False,Cloudy,,Average,Neutral,16,Phone Order,Monday,43.946011284423385,10.986502821105846
2023-01-09 04:00:00,196,196,196,3,North,Online,False,Rainy,27.391720187974336,Poor,Positive,19,Phone Order,Monday,47.54172689090833,15.847242296969442
2023-01-09 05:00:00,197,197,197,4,East,Credit Card,True,Sunny,22.410700237864784,Poor,Neutral,25,In Store,Monday,27.615050735618443,9.205016911872814
2023-01-09 06:00:00,198,198,198,0,West,Credit Card,False,Rainy,34.673981952942114,Excellent,Positive,24,Phone Order,Monday,76.55547731021782,15.311095462043564
2023-01-09 07:00:00,199,199,199,5,North,Credit Card,True,Sunny,22.37780351041114,Poor,Positive,57,In Store,Monday,16.102430172044354,5.367476724014785
2023-01-09 08:00:00,200,200,200,8,West,Online,False,Sunny,27.31201753195961,Poor,Neutral,16,In Store,Monday,19.1841202263878,9.5920601131939
2023-01-09 09:00:00,201,201,201,5,South,Credit Card,False,Rainy,25.461815852622586,Average,,29,Phone Order,Monday,26.47391008831518,13.23695504415759
2023-01-09 10:00:00,202,202,202,1,North,Credit Card,True,Sunny,29.590796321811467,Excellent,Negative,53,Phone Order,Monday,14.481347442593634,14.481347442593634
2023-01-09 11:00:00,203,203,203,7,North,Cash,False,Cloudy,21.93554613334137,Average,Neutral,55,Phone Order,Monday,27.311219933857323,13.655609966928662
2023-01-09 12:00:00,204,204,204,5,North,Online,True,Sunny,26.454746420635864,Excellent,Positive,51,Phone Order,Monday,46.39903242330433,15.466344141101445
2023-01-09 13:00:00,205,205,205,1,East,Credit Card,False,Rainy,24.120575492107157,Average,Positive,21,Phone Order,Monday,10.182662447195172,5.091331223597586
2023-01-09 14:00:00,206,206,206,3,East,Cash,True,Cloudy,33.31627287007532,Average,Neutral,34,Phone Order,Monday,32.57058999831411,6.514117999662823
2023-01-09 15:00:00,207,207,207,3,East,Online,False,Cloudy,20.608785682020425,Good,Negative,48,Phone Order,Monday,18.03416378418717,18.03416378418717
2023-01-09 16:00:00,208,208,208,2,South,Online,False,Sunny,33.705912410096886,Poor,Neutral,49,Online Order,Monday,45.67868898405725,15.226229661352418
2023-01-09 17:00:00,209,209,209,5,South,Online,False,Rainy,32.494912078295,Excellent,Positive,48,In Store,Monday,6.69397464029017,6.69397464029017
2023-01-09 18:00:00,210,210,210,8,North,Online,True,Sunny,24.46356074661223,Poor,Positive,36,In Store,Monday,52.89334968293607,17.63111656097869
2023-01-09 19:00:00,211,211,211,5,South,Online,True,Sunny,,Good,Negative,45,Phone Order,Monday,43.16734133684251,8.633468267368503
2023-01-09 20:00:00,212,212,212,8,West,Online,True,Rainy,20.46820340508121,Excellent,Neutral,37,In Store,Monday,12.173898262928352,12.173898262928352
2023-01-09 21:00:00,213,213,213,6,North,Credit Card,False,Rainy,,Good,Positive,33,Phone Order,Monday,28.711790773079617,7.177947693269904
2023-01-09 22:00:00,214,214,214,2,North,Credit Card,True,Sunny,27.89892413884684,Poor,Positive,18,Online Order,Monday,46.9549525389768,15.6516508463256
2023-01-09 23:00:00,215,215,215,6,West,Credit Card,True,Cloudy,24.54921539098168,Average,Positive,38,In Store,Monday,60.01126526085607,15.002816315214018
2023-01-10 00:00:00,216,216,216,5,North,Credit Card,True,Sunny,25.43874818892016,Good,Neutral,34,In Store,Tuesday,8.166687067492042,8.166687067492042
2023-01-10 01:00:00,217,217,217,2,South,Cash,True,Cloudy,20.99608030190746,Good,Neutral,53,Online Order,Tuesday,71.80404601142011,17.951011502855028
2023-01-10 02:00:00,218,218,218,6,East,Credit Card,True,Sunny,34.84024271063059,Average,Negative,42,Online Order,Tuesday,44.07836145318273,11.019590363295682
2023-01-10 03:00:00,219,219,219,4,West,Online,True,Rainy,20.589379177260387,Poor,Positive,53,Online Order,Tuesday,9.387726366061129,9.387726366061129
2023-01-10 04:00:00,220,220,220,5,South,Credit Card,True,Cloudy,29.823606847217885,Good,Positive,31,In Store,Tuesday,36.42471920984016,7.284943841968031
2023-01-10 05:00:00,221,221,221,6,West,Credit Card,True,Rainy,26.641038915596877,Poor,Negative,33,In Store,Tuesday,35.97008075093225,8.992520187733062
2023-01-10 06:00:00,222,222,222,4,West,Online,True,Rainy,34.23374327283072,Average,Positive,49,Online Order,Tuesday,21.32161527342902,5.330403818357255
2023-01-10 07:00:00,223,223,223,4,North,Credit Card,True,Rainy,23.689996104601928,Excellent,Negative,46,Online Order,Tuesday,68.74431193420867,13.748862386841733
2023-01-10 08:00:00,224,224,224,3,North,Credit Card,False,Rainy,27.98130235907017,Good,Negative,53,Online Order,Tuesday,70.53384478063688,17.63346119515922
2023-01-10 09:00:00,225,225,225,5,South,Credit Card,False,Rainy,27.23534312874129,Poor,Positive,49,Online Order,Tuesday,52.93882696649851,13.234706741624628
2023-01-10 10:00:00,226,226,226,4,West,Cash,True,Sunny,30.54299666075152,Average,Neutral,44,Online Order,Tuesday,33.156437715432546,8.289109428858136
2023-01-10 11:00:00,227,227,227,3,North,Credit Card,False,Cloudy,21.020153479286307,Average,Neutral,31,Phone Order,Tuesday,11.010075346416182,5.505037673208091
2023-01-10 12:00:00,228,228,228,6,North,Online,False,Sunny,22.90683695035032,Good,Neutral,56,Online Order,Tuesday,41.097105494410215,8.219421098882043
2023-01-10 13:00:00,229,229,229,1,West,Online,True,Sunny,23.218472301392747,Excellent,Neutral,43,Phone Order,Tuesday,44.96728568426554,11.241821421066383
2023-01-10 14:00:00,230,230,230,5,South,Credit Card,True,Sunny,31.072261322625344,Good,Positive,20,In Store,Tuesday,81.97085715248474,16.394171430496947
2023-01-10 15:00:00,231,231,231,2,South,Credit Card,True,Rainy,22.8370804449011,Poor,Negative,31,In Store,Tuesday,23.452928364199835,7.817642788066612
2023-01-10 16:00:00,232,232,232,8,West,Credit Card,False,Sunny,28.60237645836465,Average,Negative,31,Phone Order,Tuesday,47.39061540096088,15.796871800320291
2023-01-10 17:00:00,233,233,233,8,South,Online,True,Cloudy,23.228657307514304,Excellent,Positive,28,Online Order,Tuesday,72.01600810111302,18.004002025278254
2023-01-10 18:00:00,234,234,234,6,North,Online,False,Sunny,32.92437425125968,Poor,Neutral,38,In Store,Tuesday,59.04601360812678,11.809202721625356
2023-01-10 19:00:00,235,235,235,6,West,Cash,True,Rainy,34.13278181734458,Good,Negative,51,Online Order,Tuesday,86.6073993731945,17.3214798746389
2023-01-10 20:00:00,236,236,236,4,North,Cash,False,Cloudy,,Average,Positive,54,Online Order,Tuesday,66.59930110263217,13.319860220526431
2023-01-10 21:00:00,237,237,237,5,East,Cash,False,Cloudy,25.284633263137675,Good,Positive,53,Phone Order,Tuesday,29.11272511242715,14.556362556213577
2023-01-10 22:00:00,238,238,238,8,East,Online,True,Cloudy,23.510866625262487,Excellent,Neutral,46,In Store,Tuesday,38.68253071521912,12.89417690507304
2023-01-10 23:00:00,239,239,239,8,South,Cash,True,Cloudy,20.746715022845656,Excellent,Positive,50,In Store,Tuesday,59.73795375635064,11.947590751270129
2023-01-11 00:00:00,240,240,240,4,East,Credit Card,False,Sunny,24.02750114296243,Excellent,Negative,51,Phone Order,Wednesday,42.599008133188704,8.51980162663774
2023-01-11 01:00:00,241,241,241,8,North,Credit Card,False,Rainy,29.81353669917977,Excellent,Negative,28,Online Order,Wednesday,19.095821783831383,9.547910891915691
2023-01-11 02:00:00,242,242,242,2,East,Online,True,Cloudy,28.004253969638164,Excellent,Positive,41,Online Order,Wednesday,18.69910356830827,9.349551784154135
2023-01-11 03:00:00,243,243,243,5,North,Cash,True,Cloudy,34.16061917421391,Good,Negative,33,In Store,Wednesday,67.2466698215361,13.44933396430722
2023-01-11 04:00:00,244,244,244,7,South,Credit Card,False,Rainy,25.94415893737551,Excellent,Positive,45,Phone Order,Wednesday,6.799305395358349,6.799305395358349
2023-01-11 05:00:00,245,245,245,8,South,Online,True,Sunny,30.40795013492592,Excellent,Negative,23,Phone Order,Wednesday,93.75937680267512,18.751875360535028
2023-01-11 06:00:00,246,246,246,6,North,Cash,False,Cloudy,27.33984121212682,Average,Neutral,52,Online Order,Wednesday,79.0491358962335,15.8098271792467
2023-01-11 07:00:00,247,247,247,2,East,Credit Card,True,Sunny,27.688643238863172,Excellent,Negative,31,Online Order,Wednesday,22.04336892739581,11.021684463697904
2023-01-11 08:00:00,248,248,248,8,South,Cash,True,Sunny,24.016614719061764,Average,,33,Phone Order,Wednesday,14.75872433579134,7.379362167895669
2023-01-11 09:00:00,249,249,249,2,West,Online,True,Sunny,,Average,Neutral,58,In Store,Wednesday,91.14941272912267,18.229882545824537
2023-01-11 10:00:00,250,250,250,3,South,Cash,False,Sunny,,Average,Positive,18,Online Order,Wednesday,86.78335675758738,17.356671351517477
2023-01-11 11:00:00,251,251,251,7,East,Online,True,Cloudy,30.59963782623401,Good,Neutral,25,Phone Order,Wednesday,79.12911645378844,15.82582329075769
2023-01-11 12:00:00,252,252,252,0,West,Cash,False,Cloudy,34.10959998779171,Good,Negative,36,Phone Order,Wednesday,18.146411422337277,9.073205711168637
2023-01-11 13:00:00,253,253,253,6,East,Credit Card,True,Sunny,24.93981916223756,Poor,Negative,18,Phone Order,Wednesday,55.18349780752517,11.036699561505037
2023-01-11 14:00:00,254,254,254,6,North,Online,False,Sunny,20.63300702871948,Poor,Neutral,31,In Store,Wednesday,32.70611893393175,6.54122378678635
2023-01-11 15:00:00,255,255,255,5,West,Online,False,Rainy,27.4444268825096,Average,Positive,22,Online Order,Wednesday,31.342371483651903,7.835592870912976
2023-01-11 16:00:00,256,256,256,2,East,Online,True,Rainy,28.16691998223753,Good,Neutral,48,Online Order,Wednesday,16.745249559750995,16.745249559750995
2023-01-11 17:00:00,257,257,257,4,West,Cash,False,Rainy,22.52660826697873,Excellent,Negative,25,Online Order,Wednesday,47.17674234828077,15.725580782760256
2023-01-11 18:00:00,258,258,258,6,East,Cash,False,Cloudy,31.406969094141,Poor,Negative,45,In Store,Wednesday,13.90228644463902,13.90228644463902
2023-01-11 19:00:00,259,259,259,2,West,Credit Card,False,Rainy,34.77393662662237,Good,Neutral,25,Online Order,Wednesday,73.74360355557037,18.435900888892597
2023-01-11 20:00:00,260,260,260,2,East,Online,False,Cloudy,34.18662075512691,Excellent,Neutral,52,Online Order,Wednesday,41.24699330158704,13.74899776719568
2023-01-11 21:00:00,261,261,261,1,North,Online,True,Cloudy,22.95659058235478,Excellent,Neutral,35,Online Order,Wednesday,60.0225999972708,12.00451999945416
2023-01-11 22:00:00,262,262,262,1,West,Cash,True,Cloudy,33.13044859851141,Good,Negative,44,Online Order,Wednesday,40.42224477834576,10.10556119458644
2023-01-11 23:00:00,263,263,263,0,West,Cash,True,Cloudy,30.56740454617527,Poor,Negative,24,In Store,Wednesday,95.53363793021292,19.106727586042588
2023-01-12 00:00:00,264,264,264,3,West,Credit Card,False,Rainy,26.807698457103672,Good,Negative,40,Phone Order,Thursday,12.481463845730604,6.240731922865303
2023-01-12 01:00:00,265,265,265,0,West,Credit Card,False,Sunny,,Poor,Positive,41,Phone Order,Thursday,75.8532423236485,18.963310580912125
2023-01-12 02:00:00,266,266,266,8,North,Cash,True,Sunny,32.74400262473687,Average,Negative,22,Online Order,Thursday,34.80143979793055,17.400719898965274
2023-01-12 03:00:00,267,267,267,4,West,Online,True,Sunny,27.2020240945756,Good,,53,Online Order,Thursday,27.79579547214208,6.94894886803552
2023-01-12 04:00:00,268,268,268,8,South,Credit Card,False,Rainy,25.598110536576904,Good,Positive,22,Online Order,Thursday,53.89906146051521,13.474765365128803
2023-01-12 05:00:00,269,269,269,8,North,Cash,True,Sunny,27.398712395389783,Poor,Positive,22,In Store,Thursday,35.99643945247261,17.998219726236304
2023-01-12 06:00:00,270,270,270,5,South,Cash,True,Rainy,28.68694706052574,Poor,Positive,48,Online Order,Thursday,40.73141236232192,13.577137454107303
2023-01-12 07:00:00,271,271,271,8,West,Online,False,Rainy,22.83616480667523,Good,Positive,30,In Store,Thursday,18.607997323409336,18.607997323409336
2023-01-12 08:00:00,272,272,272,0,East,Cash,True,Rainy,33.51361595400486,Excellent,Positive,55,Online Order,Thursday,95.7237862612032,19.14475725224064
2023-01-12 09:00:00,273,273,273,6,South,Cash,False,Sunny,30.112804232444205,Excellent,Positive,27,Online Order,Thursday,45.343071331058354,11.335767832764589
2023-01-12 10:00:00,274,274,274,6,West,Credit Card,True,Sunny,29.49903376006233,Excellent,Neutral,37,Phone Order,Thursday,53.29852460547427,10.659704921094852
2023-01-12 11:00:00,275,275,275,1,South,Cash,False,Sunny,21.49244339270957,Average,Neutral,26,Online Order,Thursday,38.0896346190747,19.04481730953735
2023-01-12 12:00:00,276,276,276,4,West,Cash,False,Cloudy,29.06260907258888,Average,Neutral,41,In Store,Thursday,75.63550458622511,15.127100917245022
2023-01-12 13:00:00,277,277,277,4,West,Credit Card,False,Rainy,21.814409933577384,Poor,Neutral,36,Phone Order,Thursday,13.48068044044508,6.74034022022254
2023-01-12 14:00:00,278,278,278,5,West,Online,False,Cloudy,21.180465127930987,Average,Negative,46,In Store,Thursday,28.17188119170109,5.634376238340218
2023-01-12 15:00:00,279,279,279,0,East,Online,False,Rainy,27.9096634346359,Excellent,Positive,41,Phone Order,Thursday,13.469435764958948,13.469435764958948
2023-01-12 16:00:00,280,280,280,1,South,Credit Card,True,Sunny,26.041783010697426,Good,Negative,16,In Store,Thursday,18.952564481576367,18.952564481576367
2023-01-12 17:00:00,281,281,281,4,North,Credit Card,True,Rainy,,Average,Positive,59,Phone Order,Thursday,17.663730536087275,17.663730536087275
2023-01-12 18:00:00,282,282,282,6,North,Online,True,Rainy,21.33833252085858,Average,Positive,47,In Store,Thursday,15.137716196965046,15.137716196965046
2023-01-12 19:00:00,283,283,283,8,North,Online,False,Cloudy,26.46474594270888,Excellent,Negative,40,In Store,Thursday,7.086737733366313,7.086737733366313
2023-01-12 20:00:00,284,284,284,8,North,Online,True,Rainy,,Average,Neutral,42,Online Order,Thursday,8.813470756230434,8.813470756230434
2023-01-12 21:00:00,285,285,285,1,West,Online,False,Sunny,34.80650128886175,Poor,Negative,33,Phone Order,Thursday,36.26533679657848,18.13266839828924
2023-01-12 22:00:00,286,286,286,0,South,Online,False,Rainy,28.417253186527617,Good,Negative,57,Phone Order,Thursday,30.968434199414027,7.742108549853507
2023-01-12 23:00:00,287,287,287,0,South,Credit Card,True,Rainy,30.31155291411301,Excellent,Positive,19,Online Order,Thursday,45.88295561878259,9.176591123756518
2023-01-13 00:00:00,288,288,288,3,East,Cash,False,Rainy,24.88127421023912,Poor,Positive,47,In Store,Friday,6.944009767931629,6.944009767931629
2023-01-13 01:00:00,289,289,289,7,South,Online,True,Cloudy,21.421083721690163,Excellent,Positive,34,In Store,Friday,30.28324694243233,15.141623471216167
2023-01-13 02:00:00,290,290,290,4,South,Online,False,Rainy,34.63806294175305,Poor,Neutral,44,Phone Order,Friday,38.31946916089629,19.159734580448145
2023-01-13 03:00:00,291,291,291,0,South,Cash,False,Rainy,24.293885530747747,Good,Negative,59,In Store,Friday,18.06904094786158,9.03452047393079
2023-01-13 04:00:00,292,292,292,6,East,Cash,True,Cloudy,26.35712277760361,Good,Negative,22,Phone Order,Friday,48.52439647100442,12.131099117751106
2023-01-13 05:00:00,293,293,293,1,North,Cash,False,Cloudy,29.747958825538625,Poor,Neutral,52,Phone Order,Friday,72.57548047834032,14.515096095668063
2023-01-13 06:00:00,294,294,294,3,South,Cash,True,Cloudy,20.37045946529167,Poor,Negative,31,In Store,Friday,79.96797489293783,19.991993723234454
2023-01-13 07:00:00,295,295,295,2,East,Cash,False,Cloudy,,Poor,Negative,58,In Store,Friday,19.716362924890745,6.572120974963582
2023-01-13 08:00:00,296,296,296,5,East,Cash,True,Sunny,,Poor,Positive,15,In Store,Friday,24.957123985171275,12.478561992585638
2023-01-13 09:00:00,297,297,297,2,West,Credit Card,False,Sunny,24.17325780603233,Poor,Neutral,17,Online Order,Friday,32.3304053956125,10.776801798537502
2023-01-13 10:00:00,298,298,298,8,East,Cash,True,Rainy,20.92411977938704,Poor,Positive,40,Phone Order,Friday,17.987302478335327,17.987302478335327
2023-01-13 11:00:00,299,299,299,5,North,Cash,True,Sunny,22.437476232116623,Good,Neutral,45,In Store,Friday,12.13951596517484,12.13951596517484
2023-01-13 12:00:00,300,300,300,4,South,Credit Card,False,Rainy,33.425507882801554,Poor,Positive,22,Online Order,Friday,26.658651475108886,6.664662868777222
2023-01-13 13:00:00,301,301,301,6,East,Cash,True,Sunny,30.290363359038366,Average,Negative,57,In Store,Friday,72.58181089649378,14.516362179298754
2023-01-13 14:00:00,302,302,302,5,North,Online,False,Cloudy,23.748525824553347,Good,Neutral,22,Phone Order,Friday,49.68512782187459,16.561709273958197
2023-01-13 15:00:00,303,303,303,7,East,Online,False,Cloudy,20.984011474175443,Excellent,Neutral,49,Online Order,Friday,25.216093874921093,5.0432187749842186
2023-01-13 16:00:00,304,304,304,2,East,Cash,True,Sunny,30.359229685799544,Good,Positive,53,Phone Order,Friday,71.53740112523778,17.884350281309445
2023-01-13 17:00:00,305,305,305,4,East,Credit Card,True,Sunny,28.58611588951648,Excellent,Neutral,42,In Store,Friday,7.790345000084985,7.790345000084985
2023-01-13 18:00:00,306,306,306,7,East,Online,True,Rainy,26.067792866873525,Excellent,Negative,18,In Store,Friday,66.40520234900335,13.281040469800669
2023-01-13 19:00:00,307,307,307,8,East,Credit Card,True,Rainy,25.45417173785096,Average,Negative,30,In Store,Friday,56.18481255155877,11.236962510311752
2023-01-13 20:00:00,308,308,308,7,North,Online,True,Rainy,23.252214138936623,Poor,Negative,27,Online Order,Friday,15.794807249157955,15.794807249157955
2023-01-13 21:00:00,309,309,309,3,South,Cash,False,Cloudy,,Poor,Positive,34,Online Order,Friday,31.70227266535838,10.567424221786126
2023-01-13 22:00:00,310,310,310,3,South,Credit Card,True,Cloudy,34.56002041690806,Good,Neutral,19,Online Order,Friday,18.046447650225662,18.046447650225662
2023-01-13 23:00:00,311,311,311,1,South,Credit Card,False,Cloudy,22.635728687552387,Poor,Positive,51,Online Order,Friday,79.78722707190927,15.957445414381851
2023-01-14 00:00:00,312,312,312,4,South,Credit Card,True,Cloudy,,Average,Negative,34,In Store,Saturday,44.14709269783147,14.715697565943822
2023-01-14 01:00:00,313,313,313,8,North,Online,True,Rainy,26.36277583618964,Good,Neutral,38,In Store,Saturday,50.83082680032844,16.943608933442814
2023-01-14 02:00:00,314,314,314,0,West,Online,True,Cloudy,,Good,Negative,50,In Store,Saturday,16.310345523925733,16.310345523925733
2023-01-14 03:00:00,315,315,315,3,West,Online,False,Cloudy,23.812209201917216,Good,Neutral,48,Online Order,Saturday,27.6954006191165,5.5390801238233
2023-01-14 04:00:00,316,316,316,4,North,Cash,True,Cloudy,32.37702313492129,Poor,Neutral,59,Online Order,Saturday,43.68406123068969,10.921015307672423
2023-01-14 05:00:00,317,317,317,0,North,Online,False,Cloudy,27.278834062208617,Poor,Positive,48,In Store,Saturday,94.81054729873674,18.962109459747342
2023-01-14 06:00:00,318,318,318,1,East,Cash,False,Sunny,28.15108778297396,Poor,Neutral,33,In Store,Saturday,13.771728069766787,6.885864034883394
2023-01-14 07:00:00,319,319,319,7,East,Credit Card,False,Rainy,24.571413691959886,Good,Negative,31,Online Order,Saturday,64.22579302592308,16.05644825648077
2023-01-14 08:00:00,320,320,320,3,East,Credit Card,True,Rainy,22.727126985004247,Good,,19,Phone Order,Saturday,58.85663151008984,19.618877170029947
2023-01-14 09:00:00,321,321,321,4,South,Cash,False,Cloudy,21.28865582304231,Excellent,Negative,39,In Store,Saturday,23.1319177426983,5.782979435674575
2023-01-14 10:00:00,322,322,322,5,East,Online,True,Sunny,30.71178711387374,Excellent,Positive,32,In Store,Saturday,45.69872462819748,15.232908209399158
2023-01-14 11:00:00,323,323,323,0,West,Cash,False,Rainy,22.943514225317838,Poor,Negative,22,In Store,Saturday,36.06693635854637,12.022312119515457
2023-01-14 12:00:00,324,324,324,7,South,Credit Card,True,Rainy,30.35113031283197,Good,,41,Online Order,Saturday,54.75051532248333,13.687628830620833
2023-01-14 13:00:00,325,325,325,3,East,Credit Card,False,Cloudy,25.855646690704308,Poor,Negative,29,In Store,Saturday,18.84036014179462,6.280120047264873
2023-01-14 14:00:00,326,326,326,8,South,Cash,True,Cloudy,26.236622014844773,Poor,Negative,59,In Store,Saturday,16.93531283401228,5.6451042780040925
2023-01-14 15:00:00,327,327,327,0,West,Online,True,Rainy,27.03766244139157,Excellent,Neutral,27,In Store,Saturday,30.00599981652765,15.002999908263826
2023-01-14 16:00:00,328,328,328,3,East,Online,True,Rainy,25.515627621913147,Average,Negative,30,In Store,Saturday,86.74820723655384,17.349641447310766
2023-01-14 17:00:00,329,329,329,0,West,Cash,False,Sunny,21.50929965833885,Poor,Neutral,36,In Store,Saturday,83.65115011997254,16.73023002399451
2023-01-14 18:00:00,330,330,330,7,West,Cash,False,Rainy,24.64447715004269,Average,Positive,34,Phone Order,Saturday,26.31417183598712,13.15708591799356
2023-01-14 19:00:00,331,331,331,3,West,Online,True,Rainy,29.95601541040908,Average,Negative,27,Phone Order,Saturday,25.99200926817069,6.498002317042673
2023-01-14 20:00:00,332,332,332,2,East,Credit Card,False,Cloudy,29.986766022033063,Good,Positive,34,In Store,Saturday,15.320666657540208,15.320666657540208
2023-01-14 21:00:00,333,333,333,4,North,Cash,False,Rainy,24.29336460859992,Good,Negative,16,In Store,Saturday,8.628333253312189,8.628333253312189
2023-01-14 22:00:00,334,334,334,7,East,Online,False,Cloudy,26.90153939836532,Poor,Negative,49,In Store,Saturday,18.666030541510757,18.666030541510757
2023-01-14 23:00:00,335,335,335,0,West,Online,False,Rainy,22.901708420179062,Excellent,Positive,33,In Store,Saturday,35.147960786371144,17.573980393185572
2023-01-15 00:00:00,336,336,336,8,East,Credit Card,False,Rainy,23.155581222947536,Excellent,Negative,59,Online Order,Sunday,31.281489012621726,15.640744506310863
2023-01-15 01:00:00,337,337,337,5,West,Credit Card,False,Rainy,20.345706326099112,Poor,Negative,51,Online Order,Sunday,57.69806801240088,19.23268933746696
2023-01-15 02:00:00,338,338,338,0,North,Credit Card,False,Sunny,33.451198248616166,Poor,Positive,20,Online Order,Sunday,5.471327322669094,5.471327322669094
2023-01-15 03:00:00,339,339,339,4,South,Credit Card,True,Cloudy,23.160599976123592,Excellent,Negative,28,Phone Order,Sunday,64.17202550364573,16.043006375911432
2023-01-15 04:00:00,340,340,340,3,North,Credit Card,True,Sunny,23.41300815404695,Average,Neutral,18,In Store,Sunday,39.81456676018432,9.95364169004608
2023-01-15 05:00:00,341,341,341,5,North,Cash,False,Rainy,24.194021489676977,Poor,Negative,36,Online Order,Sunday,18.59098828529548,18.59098828529548
2023-01-15 06:00:00,342,342,342,6,South,Online,True,Sunny,21.911121075431435,Average,Negative,53,In Store,Sunday,9.000127949929663,9.000127949929663
2023-01-15 07:00:00,343,343,343,0,East,Cash,True,Cloudy,29.588943247720444,Poor,,50,In Store,Sunday,15.872847489725256,15.872847489725256
2023-01-15 08:00:00,344,344,344,1,South,Cash,True,Rainy,21.1271442976638,Poor,,48,Phone Order,Sunday,36.32941058952344,18.16470529476172
2023-01-15 09:00:00,345,345,345,6,East,Cash,False,Sunny,22.01303639489525,Average,Neutral,41,Phone Order,Sunday,11.249704551480471,5.624852275740237
2023-01-15 10:00:00,346,346,346,0,East,Cash,False,Sunny,29.671350898851397,Average,,21,Online Order,Sunday,21.929427387761084,10.964713693880542
2023-01-15 11:00:00,347,347,347,2,West,Cash,False,Cloudy,25.09490930722164,Excellent,,17,Online Order,Sunday,82.17317740164539,16.434635480329078
2023-01-15 12:00:00,348,348,348,1,West,Credit Card,False,Sunny,30.61921740051784,Poor,Positive,47,Phone Order,Sunday,47.295133370455225,11.823783342613806
2023-01-15 13:00:00,349,349,349,5,South,Credit Card,False,Cloudy,28.36137117005213,Good,,16,Phone Order,Sunday,36.03515778761572,9.00878944690393
2023-01-15 14:00:00,350,350,350,8,North,Online,True,Rainy,23.84031759592269,Good,Neutral,56,In Store,Sunday,24.89124069704355,8.29708023234785
2023-01-15 15:00:00,351,351,351,2,South,Cash,False,Rainy,29.76241925733992,Poor,Positive,30,In Store,Sunday,13.945548007491338,6.972774003745669
2023-01-15 16:00:00,352,352,352,6,East,Online,True,Sunny,21.74410520439321,Poor,Negative,39,Online Order,Sunday,89.28471698922117,17.856943397844233
2023-01-15 17:00:00,353,353,353,3,West,Credit Card,False,Rainy,28.04615574620045,Poor,Negative,29,Online Order,Sunday,68.1516552438667,13.63033104877334
2023-01-15 18:00:00,354,354,354,4,South,Credit Card,True,Rainy,26.55722157567552,Average,Positive,38,Phone Order,Sunday,24.58309669948736,6.14577417487184
2023-01-15 19:00:00,355,355,355,8,South,Credit Card,False,Sunny,24.01810374226161,Good,Negative,29,Online Order,Sunday,21.477409707119065,10.738704853559533
